"","Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","matchDuration","matchType","maxPlace","numGroups","rankPoints","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc"
"1191499","230ce6b1687998","98ed8e52547c40","17af534e8d481d",0,0,0,1,0,0,90,0,0,0,0,1915,"squad",29,29,1451,0,0,0,0,0,0,88.69,1,0,0.1071
"141335","20e24d13cc6e99","482cd38c51ee85","d090f2b6be752c",0,2,0,0,0,0,42,1271,0,0,0,1775,"duo-fpp",47,45,-1,0,0,0,42.68,0,0,2312,5,1460,0.8913
"2957750","c061b971ed8404","2a8adf4526140f","00335f974fb508",0,0,33.11,0,0,0,70,1020,0,0,0,1321,"squad-fpp",27,27,0,0,0,0,0,0,0,354.1,2,1511,0.3077
"175234","f9d31cf26461ef","05b0b660bb84fc","605d8205533e45",0,2,87.59,1,0,0,47,0,0,0,0,1835,"squad-fpp",30,29,1429,0,3284,0,0,0,0,3849,4,0,0.7931
"3191705","5cff3af2328ecf","2e25cdcb66004f","e0c4dafe9c985d",0,1,56.11,0,0,0,43,0,0,0,0,1894,"solo-fpp",96,92,1646,0,0,0,0,0,0,3170,4,0,0.9158
"1937983","4abbdf84f784ee","4ed38189d5175f","41089251321b7d",0,0,0,0,0,0,78,1445,0,0,0,1284,"squad-fpp",27,26,-1,0,0,0,0,0,0,71.38,2,1572,0.1154
"2869145","3ee9ca96a59b68","a51959c87f2bc1","e86808f6b34d05",0,0,0,0,0,0,65,1196,0,0,0,1467,"squad",31,31,-1,0,0,0,0,0,0,95.89,3,1579,0.2
"3681708","cb4f584254ff10","f757cf231a4238","65ad50898448f6",0,0,101.8,1,0,1,25,1300,1,1,2.926,1299,"squad-fpp",27,25,-1,1,0,0,0,0,0,1600,4,1528,0.7308
"4200577","26bed0793f3527","c47b4e6e200f42","c9470f1538e5a0",0,4,0,0,0,0,49,0,0,0,0,1836,"solo-fpp",94,89,1512,0,1370,0,0,0,0,2811,4,0,0.6667
"2198440","acd29f74290dfc","d619e90fbe78fb","cd31547e703847",0,1,100.7,1,0,0,24,1436,1,1,27.14,1346,"squad",26,26,-1,0,1225,0,0,0,0,2029,4,1555,0.8
"3390581","5a59203ae92704","0ecfd375a61e52","1010c2a526ab74",0,0,73.78,0,0,0,69,0,0,0,0,1379,"squad-fpp",29,29,1500,0,0,0,0,0,0,173.7,2,0,0.4643
"1710875","0520f5e77892d4","c5b1a1beca4ec4","0409a1f661e231",1,5,195.5,3,0,2,11,0,3,2,43.92,1837,"squad-fpp",26,22,1499,1,2279,0,0,0,0,2548,4,0,0.72
"1556606","7e6a988628a83c","ca7cd840b94c5a","ec705d190dee44",0,0,34.13,0,0,0,77,0,0,0,0,1450,"duo",49,48,1486,0,0,0,0,0,0,221,2,0,0.2292
"1948480","a403cd8b7ef834","1e7629f8f738d0","1125b059828634",0,1,227.5,1,0,1,35,0,1,1,39.33,1447,"squad-fpp",28,27,1386,0,0,0,0,0,0,294.7,5,0,0.3333
"3919590","993f1d56c5a024","fce9f1632ead03","6ab1b2d296d371",0,0,21.29,0,0,0,60,1397,0,0,0,1837,"duo-fpp",49,47,-1,0,455.9,0,0,0,0,1712,6,1516,0.6042
"788719","01f75f6164cdd0","8624f26fe86466","62566509a04526",0,0,0,0,0,0,47,1000,0,0,0,1353,"squad-fpp",31,30,-1,0,0,0,0,0,0,2723,7,1500,0.8667
"2028730","301275b800bc99","a48aec129a09be","71108f6aa11603",0,0,136.8,2,0,0,19,1586,2,1,45.72,1404,"squad-fpp",28,27,-1,0,0,0,0,0,0,277.9,3,1488,0.3333
"3589757","d5f288b3b27c4d","b50c4be31180ec","950a143394796d",0,0,123.4,0,0,0,86,0,0,0,0,1459,"squad",27,27,1427,0,0,0,0,0,0,103.3,1,0,0
"3248337","68c4e169e677b1","93ec755ff33e02","1a761994712a42",0,1,262,2,0,2,9,0,3,2,21.85,1358,"duo-fpp",47,43,1494,0,0,0,0,0,0,623.2,2,0,0.4783
"3439376","00d621a358fb57","f5c426b0af1283","dc70b5fad37425",0,1,22.44,0,0,0,67,0,0,0,0,1951,"duo",48,46,1524,0,0,0,0,0,0,640.7,3,0,0.3191
"3364796","d84e52a1c99563","a2834df659faab","7914f81be7f0bd",0,2,529.6,5,0,2,5,0,4,2,33.13,1442,"squad-fpp",28,27,2083,1,0,0,0.9423,0,0,1953,3,0,0.7778
"441703","6b6e84b98630d5","bef3382ae579b6","5282acbcfff2e7",0,1,62.48,1,1,1,34,0,1,1,7.769,1913,"squad-fpp",29,26,1558,2,0,0,0,0,0,430.3,3,0,0.1786
"119827","4e212ec68a4b8a","a20b69d9568dd4","eafacb39e60c25",0,2,378.8,2,0,2,10,1444,3,1,47.04,1400,"duo-fpp",48,46,-1,0,0,0,0,0,0,331.7,2,1608,0.4894
"3855828","77e82e46872d5c","27a40e991d6b67","c65b71328d8dcb",0,1,67.66,1,0,2,52,1056,0,0,0,1417,"duo-fpp",49,47,-1,0,0,0,0,0,0,1939,3,1500,0.6042
"2891851","154a52eb11c333","c893758923b67e","455fe5b6d35ba4",0,0,99.65,0,0,0,85,0,0,0,0,1433,"squad-fpp",27,26,1512,0,0,0,0,0,0,75.64,2,0,0.0769
"1638290","f6f01ae3d3a969","99d163077fa44e","ceb332992cbd30",0,0,24.63,0,0,0,96,1370,0,0,0,1945,"duo",48,45,-1,0,0,0,0,0,0,58.43,1,1503,0
"706641","90f2791d9830dd","c5d78148e967df","fb890442a17956",0,0,58.8,0,0,0,67,0,0,0,0,1477,"solo-fpp",95,95,1521,0,0,0,0,0,0,141.8,2,0,0.3511
"3359902","1c5977e9cf4a75","595b920922d3a7","a2f2bf98deddfb",1,0,70.8,0,0,0,77,0,0,0,0,1328,"squad-fpp",29,28,1408,1,0,0,0,0,0,233.7,3,0,0.1786
"1606937","5e10ce642f0636","1045d721cd4441","71fa8a200858f8",0,0,25.8,0,0,0,95,1211,0,0,0,1282,"squad-fpp",27,27,0,0,0,0,0,0,0,92.14,1,1495,0
"2420412","c755a1df235394","53bf8d1170c664","523a018ab62703",0,2,100,0,0,6,19,1114,1,1,12.36,1352,"solo-fpp",97,93,-1,0,0,0,0,0,0,1709,5,1487,0.9896
"3224780","5e8ec1c85ca11a","92181ce535c1dd","8f6332ab5f66b9",0,3,265.2,1,0,6,17,1232,2,1,22.85,1812,"squad-fpp",29,28,-1,0,957.7,0,0,0,0,2946,4,1434,0.7143
"4363770","71d931f92815cc","e7b09afe4353f4","8681ca3885acc4",1,0,160.6,1,0,1,69,1000,0,0,0,1506,"duo-fpp",49,44,-1,0,0,0,0,0,0,74.98,2,1500,0.3542
"1147928","7f09a1b67c45ab","5b7f900f15f956","a28e217b03229d",0,3,317.9,1,2,0,11,1405,3,1,43.86,1948,"duo",48,46,-1,0,2780,0,0,0,0,2057,9,1672,0.8936
"2289599","c5918121da113f","05afe9034cba77","eae4b194a710d9",0,0,0,0,0,1,65,1034,0,0,0,1427,"duo-fpp",49,49,-1,0,0,0,0,0,0,196.4,2,1501,0.4792
"2996506","012629e889e6eb","37ffad9f10c79a","d5326f44365923",0,2,74.26,0,0,2,36,1000,1,1,6.234,1412,"duo-fpp",49,49,-1,0,0,0,0,0,0,320.2,2,1502,0.5625
"2597055","543223f5d27ae9","919fba5707cdb7","bc8e67790eea36",1,6,75.87,2,0,3,14,1150,2,1,102.3,1372,"squad-fpp",28,26,-1,2,0,0,0,0,0,3129,8,1504,1
"1364148","0c937fbbdbdeba","82be6294bd59d4","aa3a511603972a",0,0,23.22,0,0,1,44,0,0,0,0,1327,"squad-fpp",27,26,1375,0,0,0,0,0,0,163.6,3,0,0.8846
"2898670","32fd43d837c51a","a9bbaae08023e0","772d48b557b89b",1,3,179.5,0,0,2,28,1049,1,1,27.48,1352,"duo",47,45,-1,0,1792,0,59.96,0,0,1226,6,1490,0.8478
"3983532","f5f5e361b9c734","d7d591717a38a5","d0f0d570fb1719",0,1,52.78,0,0,2,45,0,0,0,0,1864,"normal-squad-fpp",16,16,1500,0,2233,0,0,0,0,937.2,9,0,0.1333
"2308621","0c64cd84e4862a","6b03937235514e","0307f6b2083200",0,6,152.9,1,0,4,33,0,1,1,93.93,1818,"squad-fpp",29,28,1513,0,1284,0,0,0,0,4473,7,0,0.6429
"4106831","f63a926b71dbef","1a2f8b67a74d2d","c7358418de6456",0,0,100,1,0,0,46,1176,1,1,4.51,1406,"duo-fpp",50,49,0,0,0,0,0,0,0,48.33,2,1384,0.1633
"3516272","811058efd8ae88","1a729af6cc4462","2117a4e021d5c1",0,0,44.68,0,0,0,88,1401,0,0,0,1879,"squad-fpp",27,27,-1,0,0,0,0,0,0,139.4,3,1658,0.0385
"2254720","35bf931413aee1","82eb708ea78af0","c96f202ee8e6ef",0,1,148.5,1,1,1,38,0,1,1,19.27,1893,"duo-fpp",49,47,1355,0,0,0,0,0,0,412.5,2,0,0.25
"902251","4f7378841fff9f","0a29ae2f02962b","5c33109f159819",0,0,19.8,0,0,0,89,1220,0,0,0,1896,"squad-fpp",30,30,-1,0,0,0,0,0,0,16.11,1,1537,0.1379
"3147551","097c4061172db4","cdee6c282a3fe7","3847680e938c19",1,3,350.3,1,1,6,24,0,1,1,37.3,1788,"squad",28,28,1500,1,3609,0,0,0,0,1746,6,0,0.7778
"2699406","4ec534efd28da9","f94b55323b8337","bff2f559d6341f",1,1,362.2,3,0,0,25,0,1,1,13.53,1975,"squad-fpp",27,23,1434,0,460.7,0,0,0,0,2548,5,0,0.9231
"4007768","390c81cc888b62","4728a4ec1aea28","9d8c55a12e8418",0,1,200,0,1,1,20,0,2,1,11.97,1915,"solo-fpp",96,96,1500,0,0,0,0,0,0,1652,7,0,0.5895
"2237239","e804c6854e0442","b22057434ac902","a8de5bfcbba08f",0,0,70.73,0,0,2,61,0,0,0,0,1388,"squad-fpp",27,27,1453,0,1865,0,0,0,0,1471,4,0,0.5
"2603978","66d36112013293","8fc32412bfb6a5","706cea41fcc046",0,0,0,0,0,0,74,0,0,0,0,1443,"solo",95,91,1547,0,0,0,0,0,0,139.4,2,0,0.2128
"816260","5281aea3365de2","8f536038bef02b","a21cf602819b54",1,0,181.8,2,0,0,13,1009,2,1,201,1426,"squad-fpp",29,29,0,1,0,0,0,0,0,1999,4,1492,0.75
"1958357","e5b59495dab2a9","a6f1b99b5a627e","3ec4ad1d3e3819",0,1,86,1,0,0,78,0,0,0,0,1376,"squad",28,28,1489,1,0,0,0,0,0,308.6,5,0,0.2593
"4115639","ea175a0cbd1475","01837ee784c99e","de41ae4e40d382",1,1,236.2,1,1,0,32,0,1,1,8.146,1809,"squad-fpp",29,28,1534,0,0,0,0,0,0,475.1,5,0,0.3214
"3153791","c8178a8ad059d8","0f9fd29c9f2ef1","1a4e8d95d24642",0,0,100,1,0,0,39,0,1,1,12.99,1780,"duo-fpp",46,46,1442,0,0,0,0,0,0,46.72,2,0,0.2444
"183092","ddbca8b5d48210","3a1d63090de74c","6008276f28c374",0,0,0,0,0,1,56,1242,0,0,0,1873,"squad-fpp",29,27,-1,0,6484,0,0,0,1,2063,2,1468,0.5357
"2387235","c1626a9d171b39","bea97e4db7b21a","ca72543837f046",0,3,88,1,0,2,23,0,1,1,4.568,1782,"squad-fpp",29,26,1502,1,0,0,0,0,0,4391,6,0,0.8214
"181105","0a729d6d93deed","bbb25b89b1ad49","7f49b2f144bf03",0,0,100,1,1,0,45,0,1,1,1.919,1764,"squad-fpp",31,31,1463,0,0,0,0,0,0,251.6,4,0,0.1333
"2520930","71a980da6e12be","b15b9cbb0759c4","1302587521dddc",0,0,0,0,0,0,74,973,0,0,0,1892,"duo-fpp",49,45,-1,0,0,0,0,0,0,173.8,5,1480,0.2083
"2724602","bbe6e1e639522c","4726f512c19463","1b6b84d8842a38",0,1,23.91,0,0,0,35,0,0,0,0,1923,"duo-fpp",48,45,1479,0,0,0,0,0,0,2892,7,0,0.9362
"3631887","758d149b17606c","140646ce9d6c5f","95f2088494fa16",1,1,0,0,0,1,46,1020,0,0,0,1397,"squad-fpp",29,29,-1,0,0,0,0,0,0,2046,8,1488,0.6786
"2754165","3d502dc5b2441b","3d9d03a2f22dd0","ee313012ea3e01",0,0,27.39,0,0,0,55,0,0,0,0,1357,"squad-fpp",30,30,1459,0,0,0,0,0,0,392.4,2,0,0.5172
"553235","c9067d8c807175","db96535295b428","8a048ed9920560",2,1,9.795,0,0,2,72,0,0,0,0,1975,"duo",50,46,1486,0,0,0,0,0,0,275,4,0,0.2857
"2409763","332a6370dc6136","70f4fb1e5eac19","098c792c8400c0",0,0,108.8,0,0,0,65,1140,0,0,0,1827,"squad-fpp",30,29,-1,0,0,0,0,0,0,739.3,4,1532,0.4828
"2945063","28028ba1783bfc","f8df4eebaefe29","1913e8e9b7a1bc",0,0,0,0,0,0,86,0,0,0,0,1800,"solo-fpp",95,91,1490,0,0,0,0,0,0,191.8,0,0,0.0957
"4219308","47d4ef311d2323","dfcd7c201635d7","700a11135619e0",0,1,0,0,0,1,51,0,0,0,0,1357,"squad-fpp",28,26,1516,0,0,0,0,0,0,2716,6,0,0.7407
"1891020","7cf68747861048","84dbccb9e1b895","1312fd3f515e68",1,1,309.9,2,1,2,17,0,2,1,21.34,2016,"squad-fpp",30,29,1505,0,0,0,0,0,0,657.2,3,0,0.3103
"4024868","756b244f268028","8367388c05a6cc","277e86c6ae740d",0,0,120.4,0,0,1,57,0,0,0,0,1468,"squad-fpp",23,23,1513,0,0,0,0,0,0,1390,7,0,0.3636
"1916998","57a70e7142d6dc","0c5a5f49ea8032","1d08e62d92b45e",0,4,58.05,0,0,2,49,0,0,0,0,1429,"squad-fpp",27,26,1533,0,575.6,0,0,0,0,1910,6,0,0.7692
"1751770","299b710438d333","94008189e54209","d9e2cd71e99e24",0,1,431.1,0,1,1,5,1522,4,2,38.21,1437,"solo-fpp",96,94,-1,0,0,0,0,0,0,251.8,2,1546,0.5053
"2793267","e59aa6b318b77d","b02830d0789fbf","c2bba48f6eab74",0,0,100,1,1,0,35,1464,1,1,0.7394,1261,"duo-fpp",49,49,-1,0,0,0,0,0,0,13.86,1,1548,0.0625
"917630","7d2877ff799a8b","9c05b995c5aec2","5c708f6fa3e200",1,3,240.8,1,1,5,20,1000,2,2,12.17,1366,"duo-fpp",50,47,-1,1,0,0,0,0,0,502.4,2,1500,0.3878
"748105","cc2ec0395dbe8d","02befcd696b04d","12923b94516db7",0,1,100,1,0,2,32,0,1,1,7.887,1984,"duo-fpp",48,47,1496,0,736.2,0,0,0,0,505,4,0,0.3191
"2580886","546a0fcc3f64c4","08feb6a939d973","6d5a50a810766d",1,2,23.52,0,0,2,27,0,1,1,106.1,1118,"squad",26,25,1445,2,0,0,89.6,0,0,2343,5,0,0.88
"4345241","ec14294536e1fd","49139f3ef952d5","6c3de416b5dc8c",0,0,222.9,1,0,25,11,0,2,2,7.582,1781,"squad-fpp",27,26,1431,0,333.9,0,0,0,0,4584,4,0,0.8846
"1354454","736a87c7310884","3e0894ac470997","8fb278e22c333c",0,0,0,0,0,0,84,0,0,0,0,1971,"duo-fpp",49,47,1399,0,0,0,0,0,0,66.43,1,0,0.1458
"3727139","296209fce08933","df739ab69ee30a","87cff1aaac128f",0,6,46.38,1,1,2,13,0,2,1,125.7,1394,"squad-fpp",28,28,1462,0,1912,0,167.2,0,0,2358,10,0,1
"3953263","d58aa2ffda99d1","9950cdb11c61b9","41301386576d1c",0,1,5.216,1,0,1,21,1080,1,1,33.2,1950,"duo",48,47,-1,1,2716,0,27.88,0,0,3730,4,1515,0.8723
"1227888","12e9e7d2caee27","435ec242fdf72b","6dd2c36f2b8ff2",0,0,100,1,0,0,78,0,0,0,0,1370,"squad-fpp",28,26,1400,0,0,0,0,0,0,223.4,1,0,0.1852
"2555659","d3db8a151dfec0","56aad94259ebd0","76f644d64d1850",1,1,188.8,1,0,1,62,1000,0,0,0,1871,"squad-fpp",30,30,-1,0,0,0,0,0,0,1787,6,1500,0.4828
"3981436","7a29f602155874","e969651acb28f6","503646bb4ac8c6",0,0,100,0,0,1,42,0,1,1,5.738,1371,"solo",96,95,1504,0,0,0,0,0,0,369.5,2,0,0.4632
"3350907","885342895b886e","50f453803ad511","ff96b2f80c9469",0,3,158.8,1,0,2,50,1295,0,0,0,1442,"duo-fpp",48,46,-1,0,0,0,80.59,0,0,2720,5,1470,0.8298
"1188934","ede05fddac75e1","949fbe290149fd","506d6a9c32af99",0,3,124.6,1,1,1,15,0,2,1,21.53,1878,"squad",27,26,1466,0,0,0,0,0,1,4110,2,0,0.8846
"655684","fe8f54d5e3985e","1187523c44c696","36796dd38a74af",0,2,112.2,2,0,1,19,1341,2,1,3.52,1313,"squad-fpp",29,27,-1,1,0,0,0,0,0,277.8,4,1492,0.2857
"2527026","08d97769518089","4b6a86246aa643","8c158b057fd7b5",0,0,0,0,0,0,86,0,0,0,0,1875,"duo-fpp",49,45,1500,0,3727,0,0,0,0,36.58,0,0,0.1458
"1626747","47d31f6f4fbbc7","dc47858c9770ad","5b8117a7e72366",0,0,100,0,0,0,45,0,1,1,0.8809,1365,"solo",97,97,1520,0,0,0,0,0,0,24.28,3,0,0.1042
"1561981","af4d6b0472b48b","543c584666174a","53efec7281d216",0,1,345.9,3,0,10,5,0,3,1,31.52,1884,"squad",21,21,1460,0,3397,0,0,0,0,1679,3,0,0.45
"2044538","06a48eca67eec6","5716059664ad5a","cb7ff756ae2055",0,0,99.23,0,0,0,62,0,0,0,0,1461,"duo-fpp",50,45,1463,0,937.4,0,0,0,0,438.9,2,0,0.3673
"379673","509348fc7d8f71","d6230be2b1d6b4","e83bfed1b4cc87",0,4,62.51,1,0,3,42,0,0,0,0,1896,"squad",28,27,1447,0,11960,0,0,0,0,1357,3,0,0.8519
"4135423","799c11fa54a578","5815ddc85097f1","fd0cbfe3343593",0,0,0,0,0,0,88,1364,0,0,0,1369,"squad-fpp",29,29,-1,0,0,0,0,0,0,0,0,1512,0
"4273609","483023f3cd1a68","46f1a2dd3e2cc5","ce23b28e4449eb",0,0,28.38,0,0,0,85,0,0,0,0,1871,"solo-fpp",94,88,1500,0,0,0,0,0,0,149,3,0,0.0645
"3066750","6a82f7baa751f3","e91eaace7b7ca1","1b8bf6765ffe81",0,0,100,1,0,0,66,0,0,0,0,1318,"squad-fpp",24,23,1525,0,0,0,0,0,0,143.8,2,0,0.2609
"3149675","1a22de9a5bf35a","1d47070226bf50","037c04f981fec5",0,0,0,0,0,0,78,1429,0,0,0,1285,"squad-fpp",27,27,-1,0,0,0,0,0,0,5.62,1,1523,0.1923
"4159913","4ca13ceb81f94b","188e7bdce47b33","1b9e0a5e3e94cd",0,0,88.01,0,0,0,51,1313,0,0,0,1854,"squad-fpp",28,26,-1,0,4.486,0,0,0,0,1680,6,1543,0.5926
"1009578","6d4e5f923693eb","bddfe70e7e3f41","0a2a1c87ac175b",0,0,0,0,0,0,71,1127,0,0,0,1930,"solo",96,93,-1,0,171.9,0,0,0,0,912.7,2,1491,0.3053
"1073772","603262aff19f2c","7ef8822c73c8a8","169047311a7371",0,6,258.8,0,0,2,12,1242,2,1,52.37,1364,"squad-fpp",34,34,-1,0,0,0,6.585,0,0,1539,4,1474,0.9697
"2386063","73f24aaa75f96a","a4c1c55322ff76","7e445ccceb5374",0,2,32.34,0,0,2,36,1341,0,0,0,1378,"squad-fpp",30,28,-1,0,0,0,0,0,0,2175,5,1532,1
"3306543","aa24f354a29717","b06ccd52cf5aa0","8d4f2076ee3c6f",0,0,0,0,0,5,74,1166,0,0,0,1901,"duo-fpp",46,46,-1,0,0,0,0,0,0,201.4,3,1488,0.2667
"4202588","76c3bb6e2807e5","17590ee79ebef3","0d9888f4645e60",0,0,100,1,0,0,41,1229,1,1,8.326,1347,"squad-fpp",28,28,-1,0,0,0,0,0,0,175.6,1,1521,0.1852
"274199","1f4498557c2c85","5b246de46ccb33","c1152c2be787d6",3,4,264.5,1,1,13,6,1029,3,1,240.4,1769,"squad-fpp",27,27,-1,0,296.1,0,0,0,0,2729,7,1500,0.7692
"4146470","93d91bb4a9028c","9ad99b44379e6d","1283d23b1a4a98",0,1,0,0,0,1,58,0,0,0,0,1774,"duo-fpp",45,44,1435,0,0,0,0,0,0,1394,5,0,0.4773
"4310378","27c37520a97ff0","7dc41c83e2f227","986901c40ce3b4",0,0,0,0,0,0,86,1485,0,0,0,1380,"squad-fpp",30,27,-1,0,0,0,0,0,0,70.76,3,1574,0.069
"1707065","34e4a77234760e","571b77ec5c58ff","d6a1bbf57241b3",0,0,0,0,0,0,55,0,0,0,0,1922,"squad-fpp",27,27,1438,0,0,0,0,0,0,70.59,3,0,0.5769
"2926729","d27a8479631495","18207d11e01623","c4694b0880aa4b",0,9,642.1,3,2,7,2,1404,6,2,33.5,1383,"squad-fpp",32,32,-1,1,0,0,0,0,0,2538,7,1500,0.8065
"3882665","2e87467e8ea618","7641fe150f7649","263ebd95f83b07",0,2,123.3,0,0,0,23,0,1,1,51.86,1813,"solo-fpp",99,95,1558,0,0,0,0,0,0,2586,6,0,0.8367
"1338056","9b2ff5478ba222","e646ed2b0cfdcd","538b49fe0927d5",2,1,325,1,1,11,31,0,1,1,8.146,1859,"duo-fpp",46,46,1590,0,0,0,0,0,0,1042,6,0,0.5111
"3519500","f8a497bf743dbb","e5d226b9e2dfba","a7b8198a8e9eab",0,2,200,1,1,1,14,0,2,1,27.48,1400,"duo-fpp",46,44,1490,1,0,0,0,0,0,756.4,7,0,0.4889
"1384358","f090df6f65b86d","7c6313c0d4545e","48a2d5ba862c8d",0,0,89.82,0,0,0,84,0,0,0,0,1684,"squad",25,25,1373,0,0,0,0,0,0,99.04,1,0,0.0833
"970674","b2d292219d4471","9ee24407eaa96e","1ca93d0ac335f7",1,4,911.2,1,0,2,1,1566,5,2,85.27,1499,"duo-fpp",50,47,-1,0,2581,0,0,0,0,1810,3,1621,1
"4169914","c4c9982456b46f","360304e832c9ee","99f6d9b3a790ef",1,0,231.4,2,1,0,14,0,2,1,126.5,1773,"duo-fpp",49,49,1500,0,0,0,0,0,0,2830,2,0,0.875
"866532","95144394598a19","966da7583dec0f","315e739ddf77fc",1,1,136.9,1,0,1,53,0,0,0,0,1438,"duo-fpp",47,43,1545,0,746.2,0,0,0,0,1691,4,0,0.6304
"1338992","2534f6e1fa28a8","33df47d8a62edf","9129685fb149aa",2,8,314.9,2,0,9,3,0,4,1,259,1860,"duo",48,47,1574,0,5547,0,0,0,0,1806,11,0,1
"1074067","6954a45baa7b66","39b9777b134cf9","90531ad45988e2",1,3,335.6,0,1,0,14,0,2,1,63.36,1407,"solo-fpp",96,93,1497,0,0,0,0,0,0,2664,3,0,0.8421
"3326854","10316addbd5055","e820b55e685d79","3e8f701d63a412",0,1,300,0,0,1,12,1229,3,1,4.612,1535,"solo-fpp",96,93,-1,0,0,0,0,0,0,117.2,3,1408,0.1895
"2387203","50870fa4f77cbf","79f61824a5edc5","e1a24a57abc0c6",1,2,461.5,3,1,3,9,0,3,1,16.33,1354,"squad-fpp",26,26,1476,0,0,0,0,0,0,1501,7,0,0.6
"3369232","cd89f31aefedb0","a0741ccddcba70","c4cd4af4e76d64",1,3,278.4,4,0,4,16,1169,2,1,165.1,1872,"squad",27,27,-1,0,3670,0,0,0,0,2426,8,1529,0.6538
"3297784","21e9866aa98f43","ade81840df1ab6","4ef5a8701e5ba9",0,0,73.1,0,0,0,77,0,0,0,0,1368,"squad-fpp",27,26,1291,0,0,0,0,0,0,104.6,2,0,0.2692
"479769","2cc2080c0135b3","5483278e2415d4","f49604a1dd5356",0,0,166.3,0,1,0,16,0,2,1,266.3,1962,"solo-fpp",96,92,1500,0,0,0,0,0,0,1243,9,0,0.7474
"3503393","5fea58be443d54","36cb00b8ee0969","46d49c3b86fdfa",0,0,0,1,0,0,56,0,0,0,0,1321,"squad-fpp",26,26,1464,0,0,0,0,1,0,7.491,0,0,0.64
"2217351","0f60d48c797f8c","8d42002046b5b8","b7dd2c4f10909c",0,1,62.35,0,0,5,59,0,0,0,0,1415,"squad-fpp",28,27,1478,0,0,0,0,0,0,1926,5,0,0.5185
"1636002","051b218d42f3d6","37288e70a58abb","e2c01c7f12bc9a",1,4,330.4,2,2,2,11,1374,3,1,58.82,1384,"squad-fpp",26,26,-1,0,176.3,0,0,0,0,2556,4,1501,0.88
"3821805","b0e686884137e8","484327147d0d07","31fc74fc62648c",0,0,90.08,0,0,0,86,1027,0,0,0,1390,"duo",47,45,-1,0,0,0,0,0,0,7.776,1,1506,0.0652
"4140310","1236c7119f76f6","e6fdbcdaab7193","4b4554e7c2a741",0,0,45.14,0,0,0,43,0,1,1,159.8,608,"normal-squad-fpp",15,14,1500,0,0,0,0,0,0,32.28,2,0,0.7857
"1438350","9d73db4b9e60d0","51e1ef87d07af4","17cea671a8e923",0,2,119.4,1,0,1,29,0,1,1,108.5,1443,"squad-fpp",27,27,1468,0,0,0,0,0,0,863,5,0,0.5385
"1961048","36202d3f19facf","5b9af564dab18c","3ef2ce2a750b8e",0,10,175,0,0,2,13,1173,2,1,43.15,1890,"solo-fpp",97,95,-1,0,0,0,0,0,0,2250,6,1591,1
"2368244","3fdfdacc662d67","b0f6b85ccfb48b","e21afded279f26",0,2,190.4,1,0,3,10,1180,2,2,11.47,1959,"duo-fpp",48,46,0,0,4533,0,0,0,0,1743,5,1484,0.7021
"1107547","2d6da2676c86c9","3418464495ced6","e14e8a0f6d58e5",0,2,389.1,2,0,1,9,1020,3,1,200.7,1316,"squad-fpp",29,28,-1,1,0,0,51.69,0,0,1769,6,1492,0.7857
"554214","50a3c9fc910dba","054e3ecc5e91b4","fcbfaef7a5745d",0,0,0,0,0,0,84,1169,0,0,0,1763,"duo-fpp",43,42,0,0,0,0,0,0,0,21.34,3,1442,0
"54753","a946edaac78dea","71285ff3f306f8","2b17e79f9d0069",0,0,0,0,0,1,51,0,0,0,0,1265,"squad-fpp",27,25,1460,0,221.2,0,0,0,0,1921,3,0,0.4615
"180154","6ce2157dbf3479","61bf75f3794cf1","5355ef107a7633",0,3,288.8,0,0,4,9,1114,3,1,99.14,1834,"solo-fpp",94,93,-1,0,760.6,0,0,0,0,4337,6,1486,0.871
"3679489","70995c54358704","35a728cecacd0c","4d0f6773fac787",0,0,0,0,0,0,66,0,0,0,0,1312,"duo",47,46,1470,0,0,0,0,0,0,141.9,3,0,0.3261
"584363","f1a9c0935aee05","bbf933f0d34a10","bccebaa957c02b",0,1,0,0,0,3,62,0,0,0,0,1360,"squad-fpp",26,26,1397,1,0,0,0,0,0,177.6,2,0,0.4
"2606942","680bdc2e5a8bbc","db09e60d00abb7","4b119d15a0dc46",0,0,100,1,0,0,42,1585,1,1,20.95,1381,"squad-fpp",29,28,-1,0,0,0,0,0,0,882.4,3,1551,0.3929
"2508058","51cad07f79f466","0f7cb45cac52a6","6b3726ed9c8cd3",0,0,0,0,0,0,74,0,0,0,0,1311,"squad",26,25,1262,0,0,0,0,0,0,208.9,4,0,0.2
"4437491","c934e3cf131432","fe91c3627899f9","ac108f0e16de7b",3,6,587.7,2,1,6,9,1840,1,1,316.3,1686,"squad-fpp",12,12,-1,1,6705,0,7.769,0,0,5466,5,1794,0.9091
"3956994","0d68d100dcf772","802757b50ee738","702190fdb03f25",1,0,229.8,1,1,0,25,1399,1,1,12.75,1408,"squad-fpp",27,26,-1,1,0,0,0,0,0,2488,4,1575,0.7692
"2638185","a6369b3dc61367","24cb2d8c70349b","d28bbf51fa8890",0,0,0,0,0,0,98,1366,0,0,0,1454,"squad-fpp",29,27,-1,0,0,0,0,0,0,0,0,1457,0
